Timestamp,Occupancy,Capacity,QueueLength,Traffic,IsSpecialDay,VehicleType,SystemCodeNumber,Price
2016-10-09 09:57:00,669,2009,4,1,1,1.0,Others-CCCPS105a,12.604392922488952
2016-10-09 10:30:00,700,2009,6,2,1,1.75,Others-CCCPS105a,12.788740358132394
2016-10-09 11:04:00,755,2009,8,2,1,1.0,Others-CCCPS105a,12.588418178554752
2016-10-09 11:30:00,812,2009,8,2,1,1.75,Others-CCCPS105a,12.978218570907478
2016-10-09 11:57:00,847,2009,8,2,1,1.75,Others-CCCPS105a,12.9976323222164
2016-10-09 12:30:00,903,2009,13,3,1,1.75,Others-CCCPS105a,13.028694324310678
2016-10-09 13:04:00,946,2009,12,3,1,1.75,Others-CCCPS105a,12.988868400196942
2016-10-09 13:30:00,978,2009,11,3,1,1.75,Others-CCCPS105a,12.94294101138612
2016-10-09 14:03:00,1033,2009,7,2,1,1.75,Others-CCCPS105a,13.037125439164836
2016-10-09 14:30:00,1036,2009,7,2,1,2.5,Others-CCCPS105a,13.396973186640938
2016-10-09 15:04:00,1046,2009,4,1,1,1.0,Others-CCCPS105a,12.81350675801649
2016-10-09 15:30:00,1017,2009,5,2,1,1.75,Others-CCCPS105a,12.900896372837083
2016-10-09 16:03:00,968,2009,3,1,1,1.0,Others-CCCPS105a,12.706564722234768
2016-10-09 16:30:00,911,2009,3,1,1,1.0,Others-CCCPS105a,12.674948041531664
2016-10-10 08:04:00,550,2009,2,1,0,1.75,Others-CCCPS105a,11.177288063770053
2016-10-10 08:30:00,629,2009,2,1,0,1.75,Others-CCCPS105a,11.221107673867333
2016-10-10 09:04:00,751,2009,3,1,0,1.75,Others-CCCPS105a,11.352455568437417
2016-10-10 09:30:00,861,2009,2,1,0,1.0,Others-CCCPS105a,10.991609399465428
2016-10-10 10:03:00,983,2009,3,1,0,0.5,Others-CCCPS105a,10.884168152935763
2016-10-10 10:30:00,1071,2009,4,2,0,1.75,Others-CCCPS105a,11.275244306088787
2016-10-10 10:57:00,1112,2009,5,2,0,0.5,Others-CCCPS105a,10.764690380594564
2016-10-10 11:30:00,1152,2009,6,2,0,1.75,Others-CCCPS105a,11.447527481990253
2016-10-10 11:57:00,1178,2009,6,2,0,1.75,Others-CCCPS105a,11.46194912581974
2016-10-10 12:30:00,1204,2009,7,2,0,1.75,Others-CCCPS105a,11.540047873942491
2016-10-10 13:04:00,1238,2009,9,3,0,1.75,Others-CCCPS105a,11.36787563376279
2016-10-10 13:30:00,1236,2009,8,3,0,1.75,Others-CCCPS105a,11.30308917225187
2016-10-10 14:03:00,1214,2009,5,2,0,1.0,Others-CCCPS105a,11.0600567397946
2016-10-10 14:30:00,1189,2009,5,2,0,2.5,Others-CCCPS105a,11.762557197873186
2016-10-10 14:57:00,1154,2009,5,2,0,1.0,Others-CCCPS105a,11.026776023265018
2016-10-10 15:30:00,1090,2009,3,1,0,1.0,Others-CCCPS105a,11.182307905179929
2016-10-10 15:57:00,1047,2009,3,1,0,1.75,Others-CCCPS105a,11.516640436650018
2016-10-10 16:30:00,974,2009,3,1,0,1.75,Others-CCCPS105a,11.476148898205693
2016-10-11 08:04:00,756,2009,3,1,0,1.75,Others-CCCPS105a,11.355228961481547
2016-10-11 08:30:00,817,2009,2,2,0,1.75,Others-CCCPS105a,11.00700173086036
2016-10-11 08:57:00,896,2009,3,1,0,1.0,Others-CCCPS105a,11.074700255067615
2016-10-11 09:30:00,1044,2009,3,1,0,1.75,Others-CCCPS105a,11.51497640082354
2016-10-11 09:57:00,1179,2009,3,1,0,1.75,Others-CCCPS105a,11.589858013015098
2016-10-11 10:30:00,1303,2009,4,2,0,1.0,Others-CCCPS105a,11.04574603168688
2016-10-11 10:57:00,1369,2009,5,2,0,1.75,Others-CCCPS105a,11.504215635812308
2016-10-11 11:30:00,1408,2009,6,2,0,1.0,Others-CCCPS105a,11.23134149420018
2016-10-11 12:03:00,1453,2009,9,3,0,1.75,Others-CCCPS105a,11.487131534660456
2016-10-11 12:30:00,1459,2009,9,3,0,1.75,Others-CCCPS105a,11.490459606313415
2016-10-11 13:04:00,1474,2009,9,3,0,1.0,Others-CCCPS105a,11.140596073796187
2016-10-11 13:31:00,1469,2009,9,3,0,1.0,Others-CCCPS105a,11.137822680752056
2016-10-11 14:04:00,1462,2009,5,2,0,1.0,Others-CCCPS105a,11.197617034783537
2016-10-11 14:30:00,1417,2009,4,2,0,2.5,Others-CCCPS105a,11.82534681639233
2016-10-11 15:03:00,1380,2009,2,1,0,1.75,Others-CCCPS105a,11.637671309095929
2016-10-11 15:33:00,1296,2009,3,1,0,1.75,Others-CCCPS105a,11.65475541024778
2016-10-11 16:01:00,1221,2009,2,1,0,1.75,Others-CCCPS105a,11.549477410292539
2016-10-11 16:26:00,1136,2009,3,2,0,1.75,Others-CCCPS105a,11.247621311369233
2016-10-12 08:04:00,780,2009,2,1,0,1.75,Others-CCCPS105a,11.304864143800113
2016-10-12 08:31:00,836,2009,3,2,0,1.75,Others-CCCPS105a,11.081217728721327
2016-10-12 09:03:00,931,2009,3,1,0,0.5,Others-CCCPS105a,10.85532486527679
2016-10-12 09:26:00,1024,2009,3,1,0,1.75,Others-CCCPS105a,11.503882828647011
2016-10-12 10:01:00,1151,2009,4,1,0,1.75,Others-CCCPS105a,11.638004116261227
2016-10-12 10:31:00,1250,2009,5,2,0,1.75,Others-CCCPS105a,11.438208881361971
2016-10-12 11:04:00,1293,2009,6,2,0,1.75,Others-CCCPS105a,11.525737165834771
2016-10-12 11:31:00,1338,2009,9,3,0,1.0,Others-CCCPS105a,11.065159782995803
2016-10-12 12:04:00,1376,2009,10,3,0,1.75,Others-CCCPS105a,11.508098386074092
2016-10-12 12:31:00,1404,2009,10,3,0,1.75,Others-CCCPS105a,11.52362938712123
2016-10-12 13:04:00,1431,2009,9,3,0,1.75,Others-CCCPS105a,11.474928605266276
2016-10-12 13:34:00,1403,2009,9,3,0,1.75,Others-CCCPS105a,11.459397604219138
2016-10-12 14:03:00,1369,2009,5,2,0,2.5,Others-CCCPS105a,11.86239934746193
2016-10-12 14:34:00,1335,2009,5,2,0,1.75,Others-CCCPS105a,11.485356563112212
2016-10-12 15:01:00,1294,2009,4,2,0,2.5,Others-CCCPS105a,11.757121347506686
2016-10-12 15:30:00,1231,2009,3,1,0,1.75,Others-CCCPS105a,11.618701300674068
2016-10-12 15:57:00,1184,2009,3,1,0,1.75,Others-CCCPS105a,11.59263140605923
2016-10-12 16:31:00,1075,2009,2,1,0,1.75,Others-CCCPS105a,11.46849433340389
2016-10-13 07:57:00,717,2009,3,2,0,1.75,Others-CCCPS105a,11.015210974270989
2016-10-13 08:31:00,782,2009,2,1,0,1.0,Others-CCCPS105a,10.947789789368144
2016-10-13 09:04:00,871,2009,3,1,0,1.75,Others-CCCPS105a,11.419017001496579
2016-10-13 09:31:00,932,2009,3,1,0,2.5,Others-CCCPS105a,11.81103610828461
2016-10-13 09:57:00,1052,2009,3,1,0,1.0,Others-CCCPS105a,11.161230118044527
2016-10-13 10:31:00,1165,2009,5,2,0,2.5,Others-CCCPS105a,11.749244911261352
2016-10-13 11:04:00,1237,2009,6,2,0,1.75,Others-CCCPS105a,11.494675163740496
2016-10-13 11:31:00,1293,2009,9,3,0,1.75,Others-CCCPS105a,11.398382957248238
2016-10-13 11:57:00,1334,2009,5,2,0,0.5,Others-CCCPS105a,10.887829031754015
2016-10-13 12:31:00,1355,2009,10,3,0,1.0,Others-CCCPS105a,11.138266423639116
2016-10-13 13:04:00,1376,2009,9,3,0,1.75,Others-CCCPS105a,11.444421281780826
2016-10-13 13:31:00,1372,2009,9,3,0,1.0,Others-CCCPS105a,11.084018855695899
2016-10-13 13:57:00,1371,2009,9,3,0,1.75,Others-CCCPS105a,11.441647888736695
2016-10-13 14:31:00,1353,2009,5,2,0,1.0,Others-CCCPS105a,11.137157066421464
2016-10-13 15:04:00,1288,2009,4,2,0,2.5,Others-CCCPS105a,11.753793275853731
2016-10-13 15:31:00,1252,2009,3,1,0,1.75,Others-CCCPS105a,11.630349551459423
2016-10-13 16:04:00,1205,2009,2,1,0,1.75,Others-CCCPS105a,11.540602552551318
2016-10-13 16:31:00,1133,2009,2,1,0,1.0,Others-CCCPS105a,11.142481981066197
2016-10-14 08:01:00,699,2009,3,2,0,1.75,Others-CCCPS105a,11.005226759312114
2016-10-14 08:27:00,761,2009,2,2,0,1.75,Others-CCCPS105a,10.975939728766082
2016-10-14 09:01:00,858,2009,3,1,0,1.75,Others-CCCPS105a,11.411806179581836
2016-10-14 09:27:00,955,2009,3,1,0,1.75,Others-CCCPS105a,11.465610004637995
2016-10-14 10:01:00,1052,2009,4,1,0,1.75,Others-CCCPS105a,11.583090933987418
2016-10-14 10:27:00,1102,2009,4,1,0,1.75,Others-CCCPS105a,11.610824864428736
2016-10-14 11:01:00,1150,2009,6,2,0,1.0,Others-CCCPS105a,11.08823441312298
2016-10-14 11:27:00,1193,2009,9,3,0,1.75,Others-CCCPS105a,11.342915096365601
2016-10-14 12:01:00,1225,2009,9,3,0,1.0,Others-CCCPS105a,11.002481100198425
2016-10-14 12:27:00,1233,2009,10,3,0,1.75,Others-CCCPS105a,11.428779345011923
2016-10-14 13:01:00,1248,2009,8,3,0,1.75,Others-CCCPS105a,11.309745315557787
2016-10-14 13:27:00,1260,2009,8,3,0,1.75,Others-CCCPS105a,11.316401458863703
2016-10-14 14:01:00,1247,2009,4,2,0,0.5,Others-CCCPS105a,10.775894888492857
2016-10-14 14:34:00,1219,2009,5,2,0,1.75,Others-CCCPS105a,11.421013844488355
2016-10-14 15:01:00,1184,2009,3,1,0,1.75,Others-CCCPS105a,11.59263140605923
2016-10-14 15:27:00,1126,2009,3,1,0,1.0,Others-CCCPS105a,11.202276335097679
2016-10-14 16:01:00,1048,2009,2,1,0,0.5,Others-CCCPS105a,10.856545158216209
2016-10-14 16:34:00,986,2009,2,1,0,1.75,Others-CCCPS105a,11.419127937218345
2016-10-15 08:01:00,606,2009,2,1,0,1.75,Others-CCCPS105a,11.208350065864327
2016-10-15 08:34:00,631,2009,2,1,0,1.0,Others-CCCPS105a,10.864033319435364
2016-10-15 09:01:00,683,2009,2,1,0,1.75,Others-CCCPS105a,11.251060318743956
2016-10-15 09:27:00,760,2009,3,1,0,1.75,Others-CCCPS105a,11.357447675916852
2016-10-15 10:01:00,875,2009,3,1,0,1.75,Others-CCCPS105a,11.421235715931884
2016-10-15 10:27:00,919,2009,4,1,0,1.0,Others-CCCPS105a,11.15113496736389
2016-10-15 11:01:00,953,2009,6,2,0,1.0,Others-CCCPS105a,10.978962727184188
2016-10-15 11:27:00,1000,2009,6,2,0,2.5,Others-CCCPS105a,11.72140004509827
2016-10-15 12:01:00,1062,2009,9,3,0,1.75,Others-CCCPS105a,11.270252198609349
2016-10-15 12:27:00,1123,2009,10,3,0,1.0,Others-CCCPS105a,11.0095809863914
2016-10-15 13:01:00,1191,2009,8,3,0,1.75,Others-CCCPS105a,11.278128634854683
2016-10-15 13:34:00,1285,2009,6,2,0,1.75,Others-CCCPS105a,11.52129973696416
2016-10-15 14:01:00,1358,2009,5,2,0,0.5,Others-CCCPS105a,10.901141318365848
2016-10-15 14:27:00,1401,2009,5,2,0,1.75,Others-CCCPS105a,11.521965351294751
2016-10-15 15:01:00,1413,2009,3,1,0,1.75,Others-CCCPS105a,11.719652807480468
2016-10-15 15:27:00,1413,2009,3,1,0,1.75,Others-CCCPS105a,11.719652807480468
2016-10-15 16:01:00,1402,2009,2,1,0,1.0,Others-CCCPS105a,11.291690526840487
2016-10-15 16:27:00,1363,2009,3,1,0,2.5,Others-CCCPS105a,12.050102588688771
2016-10-16 08:04:00,689,2009,3,1,1,1.0,Others-CCCPS105a,12.551809390372213
2016-10-16 08:27:00,746,2009,4,2,1,1.75,Others-CCCPS105a,12.686901365551872
2016-10-16 09:01:00,942,2009,3,1,1,0.5,Others-CCCPS105a,12.453353937305533
2016-10-16 09:27:00,1111,2009,4,1,1,1.0,Others-CCCPS105a,12.849560867590204
2016-10-16 10:04:00,1190,2009,6,1,1,1.75,Others-CCCPS105a,13.378918397923641
2016-10-16 10:34:00,1207,2009,7,2,1,0.5,Others-CCCPS105a,12.536666664351252
2016-10-16 11:01:00,1219,2009,8,2,1,1.0,Others-CCCPS105a,12.845789053050183
2016-10-16 11:27:00,1301,2009,8,2,1,1.75,Others-CCCPS105a,13.249456410623567
2016-10-16 12:01:00,1373,2009,13,3,1,1.0,Others-CCCPS105a,12.931209558809442
2016-10-16 12:27:00,1408,2009,14,3,1,0.5,Others-CCCPS105a,12.775511273311883
2016-10-16 13:01:00,1449,2009,12,3,1,1.75,Others-CCCPS105a,13.267871740436604
2016-10-16 13:27:00,1404,2009,12,3,1,0.5,Others-CCCPS105a,12.645938350290047
2016-10-16 14:01:00,1350,2009,7,2,1,1.0,Others-CCCPS105a,12.85477484651317
2016-10-16 14:34:00,1285,2009,7,2,1,1.0,Others-CCCPS105a,12.818720736939458
2016-10-16 15:01:00,1223,2009,4,1,1,1.75,Others-CCCPS105a,13.26986858342838
2016-10-16 15:31:00,1131,2009,4,1,1,1.75,Others-CCCPS105a,13.218838151416353
2016-10-16 15:57:00,1065,2009,5,1,1,1.75,Others-CCCPS105a,13.24590646752708
2016-10-16 16:31:00,956,2009,3,1,1,1.75,Others-CCCPS105a,13.058092290578474
2016-10-17 08:01:00,605,2009,2,1,0,1.75,Others-CCCPS105a,11.207795387255501
2016-10-17 08:27:00,663,2009,3,2,0,1.0,Others-CCCPS105a,10.627074617744743
2016-10-17 09:01:00,749,2009,3,1,0,1.75,Others-CCCPS105a,11.351346211219763
2016-10-17 09:27:00,853,2009,3,1,0,1.0,Others-CCCPS105a,11.050849074888083
2016-10-17 10:04:00,981,2009,4,1,0,1.0,Others-CCCPS105a,11.185525041111122
2016-10-17 10:31:00,1071,2009,5,2,0,1.75,Others-CCCPS105a,11.338921410382053
2016-10-17 11:04:00,1146,2009,6,2,0,1.75,Others-CCCPS105a,11.444199410337298
2016-10-17 11:31:00,1190,2009,6,2,0,0.5,Others-CCCPS105a,10.871632416376285
2016-10-17 12:04:00,1208,2009,9,3,0,1.75,Others-CCCPS105a,11.351235275497997
2016-10-17 12:31:00,1220,2009,9,3,0,1.75,Others-CCCPS105a,11.357891418803913
2016-10-17 12:57:00,1247,2009,9,3,0,1.0,Others-CCCPS105a,11.014684029592603
2016-10-17 13:31:00,1259,2009,9,3,0,1.0,Others-CCCPS105a,11.021340172898519
2016-10-17 14:04:00,1269,2009,5,2,0,2.5,Others-CCCPS105a,11.806931486579293
2016-10-17 14:31:00,1238,2009,4,2,0,0.5,Others-CCCPS105a,10.770902781013419
2016-10-17 14:57:00,1209,2009,5,2,0,1.75,Others-CCCPS105a,11.41546705840009
2016-10-17 15:31:00,1175,2009,3,2,0,1.75,Others-CCCPS105a,11.269253777113462
2016-10-17 15:57:00,1124,2009,3,1,0,0.5,Others-CCCPS105a,10.962377836780277
2016-10-17 16:28:00,1053,2009,2,1,0,1.75,Others-CCCPS105a,11.456291404009711
2016-10-18 08:01:00,763,2009,2,1,0,1.75,Others-CCCPS105a,11.295434607450066
2016-10-18 08:28:00,830,2009,2,1,0,1.75,Others-CCCPS105a,11.332598074241432
2016-10-18 09:01:00,923,2009,4,2,0,2.5,Others-CCCPS105a,11.551335583632108
2016-10-18 09:28:00,1032,2009,3,1,0,1.75,Others-CCCPS105a,11.508320257517624
2016-10-18 10:01:00,1183,2009,3,1,0,1.75,Others-CCCPS105a,11.592076727450404
2016-10-18 10:28:00,1282,2009,4,1,0,2.5,Others-CCCPS105a,12.068850725667101
2016-10-18 11:01:00,1352,2009,6,2,0,1.75,Others-CCCPS105a,11.558463203755526
2016-10-18 11:27:00,1368,2009,9,3,0,1.75,Others-CCCPS105a,11.439983852910217
2016-10-18 12:01:00,1389,2009,10,3,0,1.75,Others-CCCPS105a,11.515309207988835
2016-10-18 12:27:00,1397,2009,9,3,0,1.75,Others-CCCPS105a,11.456069532566179
2016-10-18 13:01:00,1414,2009,8,3,0,1.75,Others-CCCPS105a,11.401821964622963
2016-10-18 13:28:00,1413,2009,6,2,0,1.0,Others-CCCPS105a,11.23411488724431
2016-10-18 13:54:00,1392,2009,6,2,0,0.5,Others-CCCPS105a,10.98367749535921
2016-10-18 14:27:00,1358,2009,5,2,0,1.75,Others-CCCPS105a,11.498114171115217
2016-10-18 15:01:00,1301,2009,3,1,0,1.75,Others-CCCPS105a,11.657528803291914
2016-10-18 15:27:00,1261,2009,4,2,0,1.75,Others-CCCPS105a,11.380633241765794
2016-10-18 15:55:00,1231,2009,3,2,0,1.0,Others-CCCPS105a,10.942132067558116
2016-10-18 16:27:00,1108,2009,2,1,0,1.75,Others-CCCPS105a,11.48679872749516
2016-10-19 08:05:00,777,2009,2,1,0,1.75,Others-CCCPS105a,11.303200107973634
2016-10-19 08:25:00,817,2009,2,1,0,1.75,Others-CCCPS105a,11.325387252326689
2016-10-19 08:58:00,910,2009,3,1,0,1.0,Others-CCCPS105a,11.082465755591183
2016-10-19 09:32:00,1049,2009,4,2,0,0.5,Others-CCCPS105a,10.666068523945235
2016-10-19 09:58:00,1176,2009,3,1,0,1.75,Others-CCCPS105a,11.588193977188618
2016-10-19 10:25:00,1272,2009,4,1,0,1.75,Others-CCCPS105a,11.705120227929216
2016-10-19 10:59:00,1349,2009,5,2,0,1.75,Others-CCCPS105a,11.49312206363578
2016-10-19 11:25:00,1369,2009,6,2,0,1.75,Others-CCCPS105a,11.567892740105574
2016-10-19 11:59:00,1390,2009,6,2,0,1.75,Others-CCCPS105a,11.579540990890928
2016-10-19 12:25:00,1415,2009,10,3,0,1.75,Others-CCCPS105a,11.529730851818321
2016-10-19 12:58:00,1446,2009,10,3,0,1.75,Others-CCCPS105a,11.546925888691938
2016-10-19 13:25:00,1449,2009,8,3,0,1.75,Others-CCCPS105a,11.421235715931886
2016-10-19 13:58:00,1445,2009,7,2,0,0.5,Others-CCCPS105a,11.076752565920273
2016-10-19 14:32:00,1392,2009,6,3,0,1.75,Others-CCCPS105a,11.26226482664225
2016-10-19 14:58:00,1356,2009,5,2,0,2.5,Others-CCCPS105a,11.855188525547186
2016-10-19 15:32:00,1251,2009,3,1,0,1.0,Others-CCCPS105a,11.271611161200974
2016-10-19 15:59:00,1193,2009,3,1,0,1.75,Others-CCCPS105a,11.597623513538666
2016-10-19 16:25:00,1124,2009,3,1,0,0.5,Others-CCCPS105a,10.962377836780277
2016-10-22 07:59:00,544,2009,1,1,0,1.75,Others-CCCPS105a,11.110282887823825
2016-10-22 08:26:00,557,2009,2,1,0,1.0,Others-CCCPS105a,10.822987102382214
2016-10-22 08:59:00,602,2009,1,1,0,1.75,Others-CCCPS105a,11.142454247135756
2016-10-22 09:26:00,659,2009,3,2,0,1.75,Others-CCCPS105a,10.983039614959061
2016-10-22 09:59:00,720,2009,3,1,0,1.0,Others-CCCPS105a,10.977076819914178
2016-10-22 10:26:00,765,2009,4,1,0,1.75,Others-CCCPS105a,11.423898173254251
2016-10-22 10:59:00,837,2009,5,2,0,1.0,Others-CCCPS105a,10.850942904267063
2016-10-22 11:32:00,916,2009,6,2,0,1.75,Others-CCCPS105a,11.316623330307234
2016-10-22 11:59:00,979,2009,8,3,0,1.0,Others-CCCPS105a,10.802353058133873
2016-10-22 12:32:00,1091,2009,9,3,0,2.5,Others-CCCPS105a,11.644521589914936
2016-10-22 12:59:00,1183,2009,9,3,0,1.0,Others-CCCPS105a,10.979184598627716
2016-10-22 13:32:00,1276,2009,9,3,0,1.75,Others-CCCPS105a,11.38895342089819
2016-10-22 13:59:00,1300,2009,8,3,0,1.75,Others-CCCPS105a,11.338588603216756
2016-10-22 14:39:00,1354,2009,5,2,0,1.75,Others-CCCPS105a,11.495895456679913
2016-10-22 14:59:00,1357,2009,5,2,0,0.5,Others-CCCPS105a,10.900586639757021
2016-10-22 15:26:00,1363,2009,4,2,0,1.75,Others-CCCPS105a,11.437210459866083
2016-10-22 15:59:00,1360,2009,3,1,0,1.0,Others-CCCPS105a,11.332071129563046
2016-10-22 16:26:00,1306,2009,2,1,0,1.75,Others-CCCPS105a,11.59662509204278
2016-10-23 07:59:00,639,2009,3,1,1,2.5,Others-CCCPS105a,13.24044288323014
2016-10-23 08:26:00,644,2009,3,1,1,1.75,Others-CCCPS105a,12.88503256462465
2016-10-23 08:59:00,669,2009,3,1,1,2.5,Others-CCCPS105a,13.257083241494932
2016-10-23 09:26:00,677,2009,4,1,1,1.0,Others-CCCPS105a,12.608830351359563
2016-10-23 09:59:00,710,2009,3,1,1,1.75,Others-CCCPS105a,12.921641352807189
2016-10-23 10:26:00,741,2009,5,1,1,1.75,Others-CCCPS105a,13.066190598267337
2016-10-23 10:59:00,827,2009,7,2,1,1.75,Others-CCCPS105a,12.922861645746606
2016-10-23 11:26:00,862,2009,8,2,1,1.0,Others-CCCPS105a,12.647768789699171
2016-10-23 11:59:00,930,2009,8,2,1,1.75,Others-CCCPS105a,13.04367064674899
2016-10-23 12:26:00,993,2009,13,3,1,0.5,Others-CCCPS105a,12.481642546355678
2016-10-23 13:06:00,1119,2009,12,3,1,1.75,Others-CCCPS105a,13.084827799523904
2016-10-23 13:26:00,1193,2009,12,3,1,1.0,Others-CCCPS105a,12.767690304927433
2016-10-23 13:59:00,1282,2009,9,2,1,2.5,Others-CCCPS105a,13.660778332998756
2016-10-23 14:26:00,1323,2009,6,2,1,1.75,Others-CCCPS105a,13.134305131431216
2016-10-23 14:59:00,1360,2009,7,2,1,1.75,Others-CCCPS105a,13.218505344251056
2016-10-23 15:26:00,1314,2009,4,1,1,2.5,Others-CCCPS105a,13.678528048481198
2016-10-23 15:59:00,1218,2009,5,2,1,1.0,Others-CCCPS105a,12.65420306156156
2016-10-23 16:26:00,1098,2009,4,1,1,1.75,Others-CCCPS105a,13.200533757325083
2016-10-24 07:56:00,572,2009,2,1,0,1.0,Others-CCCPS105a,10.831307281514608
2016-10-24 08:29:00,661,2009,2,1,0,1.75,Others-CCCPS105a,11.238857389349777
2016-10-24 09:03:00,775,2009,3,2,0,1.75,Others-CCCPS105a,11.047382333582918
2016-10-24 09:30:00,819,2009,2,1,0,0.5,Others-CCCPS105a,10.729523756794972
2016-10-24 09:55:00,889,2009,3,1,0,1.75,Others-CCCPS105a,11.429001216455452
2016-10-24 10:30:00,958,2009,4,2,0,1.0,Others-CCCPS105a,10.854381911641786
2016-10-24 11:03:00,1021,2009,6,2,0,1.75,Others-CCCPS105a,11.374864584234
2016-10-24 11:29:00,1054,2009,8,3,0,1.75,Others-CCCPS105a,11.202137665445473
2016-10-24 12:02:00,1118,2009,10,3,0,1.75,Others-CCCPS105a,11.364991304996892
2016-10-24 12:30:00,1149,2009,10,3,0,1.0,Others-CCCPS105a,11.024002630220886
2016-10-24 12:56:00,1204,2009,9,3,0,1.0,Others-CCCPS105a,10.99083284941307
2016-10-24 13:30:00,1206,2009,8,3,0,1.75,Others-CCCPS105a,11.286448813987079
2016-10-24 13:56:00,1211,2009,6,2,0,0.5,Others-CCCPS105a,10.883280667161639
2016-10-24 14:30:00,1183,2009,5,2,0,1.75,Others-CCCPS105a,11.401045414570605
2016-10-24 14:56:00,1181,2009,5,2,0,0.5,Others-CCCPS105a,10.802963204603582
2016-10-24 15:32:00,1123,2009,4,1,0,1.75,Others-CCCPS105a,11.622473115214088
2016-10-24 16:00:00,1069,2009,3,2,0,0.5,Others-CCCPS105a,10.613484991828496
2016-10-24 16:33:00,963,2009,2,1,0,1.0,Others-CCCPS105a,11.048186617565715
2016-10-25 08:00:00,677,2009,2,1,0,1.75,Others-CCCPS105a,11.247732247090998
2016-10-25 08:26:00,732,2009,2,1,0,1.75,Others-CCCPS105a,11.27823957057645
2016-10-25 09:00:00,840,2009,3,1,0,1.75,Others-CCCPS105a,11.401821964622963
2016-10-25 09:19:00,922,2009,3,2,0,1.75,Others-CCCPS105a,11.128920089080392
2016-10-25 09:56:00,1042,2009,3,1,0,1.0,Others-CCCPS105a,11.155683331956265
2016-10-25 10:29:00,1104,2009,4,1,0,0.5,Others-CCCPS105a,11.014961368897016
2016-10-25 10:56:00,1159,2009,4,2,0,1.75,Others-CCCPS105a,11.324056023665506
2016-10-25 11:29:00,1249,2009,8,3,0,1.75,Others-CCCPS105a,11.310299994166613
2016-10-25 12:02:00,1315,2009,10,3,0,1.75,Others-CCCPS105a,11.474262990935685
2016-10-25 12:29:00,1336,2009,9,3,0,0.5,Others-CCCPS105a,10.825261284678403
2016-10-25 13:03:00,1364,2009,8,3,0,1.75,Others-CCCPS105a,11.374088034181645
2016-10-25 13:29:00,1379,2009,9,3,0,1.0,Others-CCCPS105a,11.087901605957684
2016-10-25 13:56:00,1385,2009,6,2,0,0.5,Others-CCCPS105a,10.979794745097426
2016-10-25 14:29:00,1390,2009,5,2,0,2.5,Others-CCCPS105a,11.874047598247284
2016-10-25 15:02:00,1367,2009,3,1,0,1.75,Others-CCCPS105a,11.694137591474455
2016-10-25 15:29:00,1300,2009,3,1,0,1.0,Others-CCCPS105a,11.298790413033466
2016-10-25 15:56:00,1238,2009,3,1,0,0.5,Others-CCCPS105a,11.025611198186482
2016-10-25 16:29:00,1129,2009,2,1,0,1.75,Others-CCCPS105a,11.498446978280514
2016-10-26 07:59:00,699,2009,2,1,0,1.75,Others-CCCPS105a,11.259935176485179
2016-10-26 08:32:00,789,2009,2,1,0,1.75,Others-CCCPS105a,11.309856251279552
2016-10-26 08:59:00,892,2009,2,1,0,1.0,Others-CCCPS105a,11.008804436339044
2016-10-26 09:26:00,999,2009,3,1,0,1.75,Others-CCCPS105a,11.490015863426352
2016-10-26 09:59:00,1112,2009,3,1,0,1.75,Others-CCCPS105a,11.552694546223732
2016-10-26 10:26:00,1192,2009,3,1,0,1.75,Others-CCCPS105a,11.59706883492984
2016-10-26 10:59:00,1256,2009,5,2,0,2.5,Others-CCCPS105a,11.799720664664552
2016-10-26 11:26:00,1285,2009,6,2,0,1.75,Others-CCCPS105a,11.52129973696416
2016-10-26 11:59:00,1303,2009,6,2,0,1.75,Others-CCCPS105a,11.531283951923035
2016-10-26 12:26:00,1337,2009,9,3,0,0.5,Others-CCCPS105a,10.825815963287228
2016-10-26 12:59:00,1395,2009,9,3,0,2.5,Others-CCCPS105a,11.81314388699815
2016-10-26 13:26:00,1438,2009,7,2,0,1.75,Others-CCCPS105a,11.66984266840786
2016-10-26 13:59:00,1434,2009,6,2,0,1.75,Others-CCCPS105a,11.603946849679287
2016-10-26 14:26:00,1418,2009,5,2,0,2.5,Others-CCCPS105a,11.88957859929442
2016-10-26 14:59:00,1412,2009,5,2,0,1.75,Others-CCCPS105a,11.528066815991842
2016-10-26 15:26:00,1371,2009,3,1,0,2.5,Others-CCCPS105a,12.05454001755938
2016-10-26 15:59:00,1281,2009,4,2,0,1.75,Others-CCCPS105a,11.391726813942322
2016-10-26 16:32:00,1169,2009,2,1,0,0.5,Others-CCCPS105a,10.923661269884198
2016-10-27 07:59:00,740,2009,2,1,0,1.75,Others-CCCPS105a,11.282676999447059
2016-10-27 08:32:00,839,2009,3,1,0,1.75,Others-CCCPS105a,11.401267286014136
2016-10-27 08:59:00,921,2009,2,1,0,1.0,Others-CCCPS105a,11.02489011599501
2016-10-27 09:32:00,993,2009,3,1,0,1.75,Others-CCCPS105a,11.486687791773395
2016-10-27 09:59:00,1072,2009,2,1,0,2.5,Others-CCCPS105a,11.825014009227033
2016-10-27 10:25:00,1116,2009,4,1,0,1.75,Others-CCCPS105a,11.618590364952304
2016-10-27 10:59:00,1228,2009,5,2,0,1.0,Others-CCCPS105a,11.067822240318169
2016-10-27 11:32:00,1280,2009,6,2,0,1.0,Others-CCCPS105a,11.160342632270407
